
2026-01-04 08:52:01,816 [1] INFO  IEC61850_simulatorServer2.MainClass [34] - [Program] 应用启动，log4net 配置已尝试加载 
2026-01-04 09:32:33,109 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,111 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,129 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,131 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,149 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,151 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,168 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,170 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,190 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,192 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,313 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,316 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,333 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,335 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,352 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,354 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,371 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,373 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,389 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,391 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,408 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,410 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,426 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,428 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,444 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,446 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,464 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,466 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,482 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,484 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,500 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,502 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,518 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,520 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,854 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,856 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,907 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,909 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
